roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
3680,INS 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,15,28,25.8,3,216,0
3681,INS 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,13,30,25.8,3,90,0
3682,INS 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,21,31,31.2,3,93,0
3683,INS 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,15,45,36,3,111,0
3684,INS 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,23,55,46.8,3,162,0
3685,INS 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,9,37,27.6,3,90,0
3686,INS 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,12,54,39.6,3,162,0
3687,INS 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,20,53,43.8,3,216,0
3688,INS 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,26,42,40.8,3,225,0
3689,INS 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,12,53,39,3,105,0
3690,INS 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,,,0,3,42,0
3691,INS 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,20,47,40.2,3,105,0
3692,INS 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,11,41,31.2,3,222,0
3693,INS 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,14,38,31.2,3,159,0
3694,INS 201,HIMS/02/13/0483,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3695,INS 201,HIMS/02/13/0504,BANKING AND FINANCE,200,1,2013/2014,15,47,,3,108,0
3696,INS 201,HIMS/02/13/0278,BANKING AND FINANCE,200,1,2013/2014,12,45,34.2,3,102,0
3697,INS 201,HIMS/02/13/0345,BANKING AND FINANCE,200,1,2013/2014,14,34,28.8,3,195,0
3698,INS 201,HIMS/02/13/0408,BANKING AND FINANCE,200,1,2013/2014,14,,8.4,3,48,0
3699,INS 201,HIMS/02/13/0488,BANKING AND FINANCE,200,1,2013/2014,15,36,30.6,3,150,0
3700,INS 201,HIMS/02/13/0035,BANKING AND FINANCE,200,1,2013/2014,14,29,25.8,3,183,0
3701,INS 201,HIMS/02/13/0387,BANKING AND FINANCE,200,1,2013/2014,18,37,33,3,138,0
3702,INS 201,HIMS/02/13/0206,BANKING AND FINANCE,200,1,2013/2014,19,46,39,3,210,0
3703,INS 201,HIMS/02/13/0226,BANKING AND FINANCE,200,1,2013/2014,,19,11.4,3,0,0
3704,INS 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,18,48,39.6,3,198,0
3705,INS 201,HIMS/02/13/517,BANKING AND FINANCE,200,1,2013/2014,10,35,27,3,129,0
3706,INS 201,HIMS/02/13/0511,BANKING AND FINANCE,200,1,2013/2014,15,30,27,3,141,0
3707,INS 201,HIMS/02/13/0458,BANKING AND FINANCE,200,1,2013/2014,,,0,3,141,0
3708,INS 201,HIMS/02/13/0256,BANKING AND FINANCE,200,1,2013/2014,10,38,28.8,3,189,0
3709,INS 201,HIMS/02/13/0340,BANKING AND FINANCE,200,1,2013/2014,9,28,22.2,3,105,0
3710,INS 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,18,48,39.6,3,198,0
3711,INS 201,HIMS/02/13/0099,BANKING AND FINANCE,200,1,2013/2014,27,46,43.8,3,264,0
3712,,,,200,,,,,,,,
3713,MKG 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,F,3,0,0
3714,MKG 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,14,28,25.2,3,117,0
3715,MKG 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,23,34,34.2,3,177,0
3716,MKG 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,11,42,31.8,3,168,0
3717,MKG 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,12,33,27,3,105,0
3718,MKG 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,,27,16.2,3,150,0
3719,MKG 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,14,44,34.8,3,174,0
3720,MKG 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,6,25,18.6,3,75,0
3721,MKG 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,21,55,,3,198,0
3722,MKG 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,9,21,18,3,111,0
3723,MKG 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,10,25,21,3,117,0
3724,MKG 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,9,37,27.6,3,42,0
3725,MKG 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,9,23,19.2,3,141,0
3726,MKG 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,20,51,42.6,3,243,0
3727,MKG 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,0,47,28.2,3,135,0
3728,MKG 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,13,45,34.8,3,201,0
3729,MKG 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,8,34,25.2,3,144,0
3730,MKG 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,14,35,29.4,3,126,0
3731,MKG 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,13,32,27,3,183,0
3732,MKG 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,18,31,29.4,3,111,0
3733,MKG 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,20,47,,3,174,0
3734,MKG 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,15,53,40.8,3,132,0
3735,MKG 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,18,28,27.6,3,150,0
3736,MKG 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,25,57,49.2,3,237,0
3737,MKG 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,14,16,18,3,165,0
3738,MKG 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,7,12,11.4,3,90,0
3739,MKG 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,11,35,27.6,3,180,0
3740,MKG 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,12,62,44.4,3,138,0
3741,MKG 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,15,35,30,3,195,0
3742,MKG 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,11,55,39.6,3,159,0
3743,MKG 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,16,53,41.4,3,189,0
3744,MKG 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,12,32,26.4,3,222,0
3745,MKG 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,39,0
3746,MKG 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3747,MKG 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3748,MKG 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,18,57,45,3,195,0
3749,MKG 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,9,25,20.4,3,93,0
3750,MKG 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,24,31,33,3,192,0
3751,MKG 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,13,54,40.2,3,177,0
3752,MKG 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,28,67,57,3,228,0
3753,MKG 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,10,43,31.8,3,156,0
3754,MKG 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,25,55,48,3,156,0
3755,MKG 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,,,0,3,147,0
3756,MKG 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,6,48,32.4,3,150,0
3757,MKG 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,9,14,13.8,3,189,0
3758,MKG 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,10,9,11.4,3,147,0
3759,MKG 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,18,46,38.4,3,147,0
3760,MKG 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,12,41,31.8,3,135,0
3761,MKG 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,15,42,34.2,3,180,0
3762,MKG 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,15,59,44.4,3,159,0
3763,MKG 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,15,26,24.6,3,189,0
3764,MKG 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,13,47,36,3,147,0
3765,MKG 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,15,36,30.6,3,174,0
3766,MKG 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,15,37,31.2,3,114,0
3767,MKG 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,9,11,12,3,138,0
3768,MKG 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,15,26,24.6,3,123,0
3769,MKG 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,16,34,30,3,171,0
3770,MKG 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,8,35,25.8,3,177,0
3771,MKG 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,12,40,31.2,3,132,0
3772,MKG 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,16,45,36.6,3,195,0
3773,MKG 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,9,40,29.4,3,159,0
3774,MKG 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,14,27,24.6,3,144,0
3775,MKG 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,11,62,43.8,3,147,0
3776,MKG 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,11,34,27,3,153,0
3777,MKG 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3778,MKG 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,21,,12.6,3,159,0
3779,MKG 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,21,16,22.2,3,144,0
3780,MKG 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3781,MKG 201,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,21,37,34.8,3,168,0
3782,MKG 201,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,16,61,46.2,3,159,0
3783,MKG 201,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,20,25,27,3,171,0
3784,MKG 201,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,14,30,26.4,3,132,0
3785,MKG 201,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,14,40,32.4,3,162,0
3786,MKG 201,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,8,19,16.2,3,117,0
3787,MKG 201,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,11,40,30.6,3,192,0
3788,MKG 201,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,15,40,33,3,177,0
3789,MKG 201,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,12,,7.2,3,57,0
3790,MKG 201,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,23,49,43.2,3,201,0
3791,MKG 201,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,12,49,36.6,3,174,0
3792,MKG 201,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,17,44,36.6,3,177,0
3793,MKG 201,HIMS/02/13/0289,BANKING AND FINANCE,200,1,2013/2014,14,45,35.4,3,135,0
3794,MKG 201,HIMS/02/13/0292,BANKING AND FINANCE,200,1,2013/2014,,,0,3,120,0
3795,MKG 201,HIMS/02/13/0298,BANKING AND FINANCE,200,1,2013/2014,15,40,33,3,162,0
3796,MKG 201,HIMS/02/13/0302,BANKING AND FINANCE,200,1,2013/2014,7,12,11.4,3,105,0
3797,MKG 201,HIMS/02/13/0303,BANKING AND FINANCE,200,1,2013/2014,10,48,34.8,3,189,0
3798,MKG 201,HIMS/02/13/0304,BANKING AND FINANCE,200,1,2013/2014,21,44,39,3,171,0
3799,MKG 201,HIMS/02/13/0305,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,153,0
3800,MKG 201,HIMS/02/13/0313,BANKING AND FINANCE,200,1,2013/2014,9,35,26.4,3,174,0
3801,MKG 201,HIMS/02/13/0322,BANKING AND FINANCE,200,1,2013/2014,21,61,49.2,3,150,0
3802,MKG 201,HIMS/02/13/0334,BANKING AND FINANCE,200,1,2013/2014,,,0,3,45,0
3803,MKG 201,HIMS/02/13/0343,BANKING AND FINANCE,200,1,2013/2014,19,48,40.2,3,198,0
3804,MKG 201,HIMS/02/13/0348,BANKING AND FINANCE,200,1,2013/2014,9,,5.4,3,33,0
3805,MKG 201,HIMS/02/13/0355,BANKING AND FINANCE,200,1,2013/2014,20,52,43.2,3,201,0
3806,MKG 201,HIMS/02/13/0359,BANKING AND FINANCE,200,1,2013/2014,36,34,42,3,108,0
3807,MKG 201,HIMS/02/13/0367,BANKING AND FINANCE,200,1,2013/2014,11,22,19.8,3,180,0
3808,MKG 201,HIMS/02/13/0371,BANKING AND FINANCE,200,1,2013/2014,19,15,20.4,3,81,0
3809,MKG 201,HIMS/02/13/0372,BANKING AND FINANCE,200,1,2013/2014,22,46,40.8,3,219,0
3810,MKG 201,HIMS/02/13/0376,BANKING AND FINANCE,200,1,2013/2014,8,35,25.8,3,114,0
3811,MKG 201,HIMS/02/13/0394,BANKING AND FINANCE,200,1,2013/2014,11,40,30.6,3,126,0
3812,MKG 201,HIMS/02/13/0400,BANKING AND FINANCE,200,1,2013/2014,10,8,10.8,3,93,0
3813,MKG 201,HIMS/02/13/0401,BANKING AND FINANCE,200,1,2013/2014,11,49,36,3,180,0
3814,MKG 201,HIMS/02/13/0402,BANKING AND FINANCE,200,1,2013/2014,11,30,24.6,3,105,0
3815,MKG 201,HIMS/02/13/0403,BANKING AND FINANCE,200,1,2013/2014,11,24,21,3,153,0
3816,MKG 201,HIMS/02/13/0416,BANKING AND FINANCE,200,1,2013/2014,13,49,37.2,3,165,0
3817,MKG 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,19,33,31.2,3,120,0
3818,MKG 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,10,43,31.8,3,150,0
3819,MKG 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,16,38,32.4,3,150,0
3820,MKG 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,14,51,39,3,171,0
3821,MKG 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,12,46,34.8,3,159,0
3822,MKG 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,132,0
3823,MKG 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,19,50,41.4,3,147,0
3824,MKG 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,20,47,40.2,3,186,0
3825,MKG 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,9,45,32.4,3,126,0
3826,MKG 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,11,33,26.4,3,132,0
3827,MKG 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,14,,8.4,3,0,0
3828,MKG 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,15,42,34.2,3,171,0
3829,MKG 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,17,37,32.4,3,171,0
3830,MKG 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,10,22,19.2,3,165,0
3831,MKG 201,HIMS/02/13/0483,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3832,MKG 201,HIMS/02/13/0504,BANKING AND FINANCE,200,1,2013/2014,19,47,,3,165,0
3833,MKG 201,HIMS/02/13/0278,BANKING AND FINANCE,200,1,2013/2014,14,46,36,3,183,0
3834,MKG 201,HIMS/02/13/0345,BANKING AND FINANCE,200,1,2013/2014,8,40,28.8,3,144,0
3835,MKG 201,HIMS/02/13/0408,BANKING AND FINANCE,200,1,2013/2014,11,,6.6,3,42,0
3836,MKG 201,HIMS/02/13/0488,BANKING AND FINANCE,200,1,2013/2014,15,35,30,3,120,0
3837,MKG 201,HIMS/02/13/0035,BANKING AND FINANCE,200,1,2013/2014,12,15,16.2,3,102,0
3838,MKG 201,HIMS/02/13/0387,BANKING AND FINANCE,200,1,2013/2014,,,0,3,27,0
3839,MKG 201,HIMS/02/13/0206,BANKING AND FINANCE,200,1,2013/2014,14,24,22.8,3,195,0
3840,MKG 201,HIMS/02/13/0226,BANKING AND FINANCE,200,1,2013/2014,,,0,3,192,0
3841,MKG 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,,,33.6,3,0,0
3842,MKG 201,HIMS/02/13/517,BANKING AND FINANCE,200,1,2013/2014,,19,11.4,3,120,0
3843,MKG 201,HIMS/02/13/0511,BANKING AND FINANCE,200,1,2013/2014,16,25,24.6,3,159,0
3844,MKG 201,HIMS/02/13/0458,BANKING AND FINANCE,200,1,2013/2014,17,35,31.2,3,114,0
3845,MKG 201,HIMS/02/13/0256,BANKING AND FINANCE,200,1,2013/2014,15,33,28.8,3,177,0
3846,MKG 201,HIMS/02/13/0340,BANKING AND FINANCE,200,1,2013/2014,11,23,20.4,3,111,0
3847,MKG 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,19,37,33.6,3,0,0
3848,MKG 201,HIMS/02/13/0099,BANKING AND FINANCE,200,1,2013/2014,12,52,38.4,3,219,0
3849,,,,200,,,,,,,,
3850,ECN 203,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,F,3,0,0
3851,ECN 203,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,8,30,22.8,3,198,0
3852,ECN 203,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,13,53,39.6,3,186,0
3853,ECN 203,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,14,58,43.2,3,201,0
3854,ECN 203,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,10,48,34.8,3,99,0
3855,ECN 203,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,7,25,19.2,3,99,0
3856,ECN 203,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,12,45,34.2,3,120,0
3857,ECN 203,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,11,34,27,3,186,0
3858,ECN 203,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,9,28,,3,180,0
3859,ECN 203,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,8,17,15,3,108,0
3860,ECN 203,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,19,60,47.4,3,159,0
3861,ECN 203,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,21,39,36,3,81,0
3862,ECN 203,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,14,33,28.2,3,162,0
3863,ECN 203,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,27,58,51,3,225,0
3864,ECN 203,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,13,23,21.6,3,93,0
3865,ECN 203,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,4,26,18,3,75,0
3866,ECN 203,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,21,29,30,3,159,0
3867,ECN 203,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,23,49,43.2,3,138,0
3868,ECN 203,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,16,22,22.8,3,168,0
3869,ECN 203,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,23,34,34.2,3,147,0
3870,ECN 203,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,8,44,,3,186,0
3871,ECN 203,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,12,32,26.4,3,147,0
3872,ECN 203,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,10,33,25.8,3,117,0
3873,ECN 203,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,19,44,37.8,3,228,0
3874,ECN 203,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,18,38,33.6,3,177,0
3875,ECN 203,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,2,,1.2,3,84,0
3876,ECN 203,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,15,27,25.2,3,111,0
3877,ECN 203,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,10,36,27.6,3,183,0
3878,ECN 203,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,10,43,31.8,3,132,0
3879,ECN 203,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,16,37,31.8,3,141,0
3880,ECN 203,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,16,41,34.2,3,192,0
3881,ECN 203,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,14,45,35.4,3,204,0
3882,ECN 203,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3883,ECN 203,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3884,ECN 203,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3885,ECN 203,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,15,45,36,3,177,0
3886,ECN 203,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,13,34,28.2,3,102,0
3887,ECN 203,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,14,65,47.4,3,204,0
3888,ECN 203,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,18,51,41.4,3,198,0
3889,ECN 203,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,21,57,46.8,3,66,0
3890,ECN 203,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,7,18,15,3,189,0
3891,ECN 203,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,6,16,13.2,3,147,0
3892,ECN 203,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,8,50,34.8,3,147,0
3893,ECN 203,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,18,35,31.8,3,129,0
3894,ECN 203,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,7,27,20.4,3,147,0
3895,ECN 203,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,13,32,27,3,153,0
3896,ECN 203,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,18,55,43.8,3,156,0
3897,ECN 203,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,12,44,33.6,3,150,0
3898,ECN 203,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,10,32,25.2,3,141,0
3899,ECN 203,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,16,31,28.2,3,138,0
3900,ECN 203,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,20,29,29.4,3,156,0
3901,ECN 203,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,6,,3.6,3,165,0
3902,ECN 203,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,13,33,27.6,3,174,0
3903,ECN 203,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,12,40,31.2,3,147,0
3904,ECN 203,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,4,18,13.2,3,171,0
3905,ECN 203,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,12,31,25.8,3,99,0
3906,ECN 203,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,15,29,26.4,3,117,0
3907,ECN 203,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,8,22,18,3,123,0
3908,ECN 203,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,10,37,28.2,3,168,0
3909,ECN 203,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,25,43,40.8,3,168,0
3910,ECN 203,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,14,23,22.2,3,111,0
3911,ECN 203,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,16,38,32.4,3,114,0
3912,ECN 203,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,14,42,33.6,3,129,0
3913,ECN 203,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,9,40,29.4,3,123,0
3914,ECN 203,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3915,ECN 203,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,9,46,33,3,171,0
3916,ECN 203,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,16,30,27.6,3,150,0
3917,ECN 203,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3918,ECN 203,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,26,36,37.2,3,120,0
3919,ECN 203,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,6,26,19.2,3,177,0
3920,ECN 203,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,15,31,27.6,3,174,0
3921,ECN 203,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,8,38,27.6,3,114,0
3922,ECN 203,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,21,35,33.6,3,177,0
3923,ECN 203,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,8,44,31.2,3,126,0
3924,ECN 203,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,2,33,21,3,111,0
3925,ECN 203,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,8,20,16.8,3,177,0
3926,ECN 203,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,12,,7.2,3,45,0
3927,ECN 203,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,16,52,40.8,3,171,0
3928,ECN 203,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,6,23,17.4,3,141,0
3929,ECN 203,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,18,36,32.4,3,147,0
